Time;Pleth;II
hh:mm:ss.000';mv';mV'
'20:56:44.977';-52;-25.12
'20:56:44.977';-52;-22.45
'20:56:45.011';-54;-18.54
'20:56:45.060';-55;-10.73
'20:56:45.060';-59;-0.41
'20:56:45.060';-79;8.42
'20:56:45.108';-137;9.97
'20:56:45.108';-200;5.25
'20:56:45.158';-238;-2.45
'20:56:45.158';-252;-8.3
'20:56:45.158';-249;-9.74
'20:56:45.194';-239;-9.84
'20:56:45.194';-220;-9.3
'20:56:45.243';-198;-7.68
'20:56:45.243';-177;-6
'20:56:45.291';-159;-4.1
'20:56:45.291';-141;-2.72
'20:56:45.291';-126;-1.85
'20:56:45.327';-113;-0.73
'20:56:45.361';-100;0.63
'20:56:45.361';-87;2.22
'20:56:45.410';-78;3.72
'20:56:45.410';-76;7.92
'20:56:45.461';-78;12.62
'20:56:45.461';-81;11.38
'20:56:45.461';-82;8.25
'20:56:45.510';-84;6.12
'20:56:45.510';-82;4.54
'20:56:45.544';-80;3.3
'20:56:45.544';-77;2.56
'20:56:45.593';-72;0.7
'20:56:45.593';-67;-9.75
'20:56:45.593';-63;68.59
'20:56:45.627';-58;88.62
'20:56:45.675';-55;34.64
'20:56:45.675';-53;-14.93
'20:56:45.675';-51;-27.79
'20:56:45.711';-52;-27.25
'20:56:45.744';-53;-23.76
'20:56:45.744';-53;-17.32
'20:56:45.793';-53;-6.77
'20:56:45.793';-56;4.71
'20:56:45.793';-80;12.55
'20:56:45.827';-143;11.64
'20:56:45.862';-206;6.13
'20:56:45.862';-241;-2.24
'20:56:45.910';-254;-8.37
'20:56:45.910';-250;-10.34
'20:56:45.944';-235;-10.19
'20:56:45.944';-215;-10.14
'20:56:45.977';-191;-9.87
'20:56:45.977';-170;-8.85
'20:56:46.011';-152;-7.7
'20:56:46.044';-137;-6.74
'20:56:46.044';-124;-5.75
'20:56:46.077';-110;-4.49
'20:56:46.077';-96;-3.23
'20:56:46.112';-83;-2
'20:56:46.158';-75;0.33
'20:56:46.158';-72;6.07
'20:56:46.158';-74;10.83
'20:56:46.210';-77;9.93
'20:56:46.210';-80;9.23
'20:56:46.210';-80;8.25
'20:56:46.244';-79;7.31
'20:56:46.277';-76;6.95
'20:56:46.277';-70;6.25
'20:56:46.310';-65;1.49
'20:56:46.344';-60;-2.87
'20:56:46.344';-55;62.39
'20:56:46.393';-52;64.67
'20:56:46.393';-51;33.89
'20:56:46.393';-51;-12.99
'20:56:46.427';-49;-24.83
'20:56:46.462';-47;-22.94
'20:56:46.462';-47;-19.73
'20:56:46.494';-48;-13.26
'20:56:46.494';-50;-3.23
'20:56:46.543';-55;5.96
'20:56:46.543';-85;9.61
'20:56:46.577';-154;5.37
'20:56:46.577';-209;-1.5
'20:56:46.611';-238;-8.22
'20:56:46.611';-247;-10.29
'20:56:46.644';-238;-8.88
'20:56:46.694';-221;-7.47
'20:56:46.694';-198;-5.63
'20:56:46.694';-176;-2.68
'20:56:46.727';-157;-0.86
'20:56:46.761';-139;0.54
'20:56:46.761';-124;2.37
'20:56:46.810';-110;4.29
'20:56:46.810';-96;5.93
'20:56:46.844';-82;6.97
'20:56:46.844';-72;7.28
'20:56:46.878';-68;8.22
'20:56:46.878';-70;11.51
'20:56:46.926';-76;13.54
'20:56:46.926';-83;8.98
'20:56:46.960';-88;6.28
'20:56:46.960';-90;4.91
'20:56:47.010';-87;3.51
'20:56:47.010';-83;2.68
'20:56:47.045';-78;2.19
'20:56:47.045';-72;-4.24
'20:56:47.093';-67;3.44
'20:56:47.093';-62;73.54
'20:56:47.093';-60;60.7
'20:56:47.125';-59;16.42
'20:56:47.158';-58;-24.08
'20:56:47.158';-56;-32.31
'20:56:47.192';-55;-29.63
'20:56:47.192';-55;-26.97
'20:56:47.227';-54;-20.62
'20:56:47.261';-56;-10.01
'20:56:47.261';-66;1.01
'20:56:47.310';-107;5.42
'20:56:47.310';-175;2.62
'20:56:47.344';-224;-2.1
'20:56:47.344';-246;-5.4
'20:56:47.393';-250;-6.56
'20:56:47.393';-239;-6.36
'20:56:47.393';-222;-5.43
'20:56:47.428';-200;-3.97
'20:56:47.476';-178;-2.81
'20:56:47.476';-159;-1.7
'20:56:47.476';-142;-0.93
'20:56:47.510';-128;0.65
'20:56:47.544';-113;2.84
'20:56:47.544';-97;4.6
'20:56:47.593';-83;6.78
'20:56:47.593';-75;7.93
'20:56:47.593';-73;9.24
'20:56:47.627';-74;13.21
'20:56:47.661';-78;14.78
'20:56:47.661';-82;10.86
'20:56:47.710';-85;7.05
'20:56:47.710';-88;4.78
'20:56:47.744';-85;2.86
'20:56:47.744';-80;2.16
'20:56:47.783';-74;0.89
'20:56:47.783';-68;-4.23
'20:56:47.827';-65;-11.31
'20:56:47.827';-59;73.6
'20:56:47.861';-54;76.66
'20:56:47.861';-51;39.67
'20:56:47.894';-50;-17.53
'20:56:47.894';-50;-34.41
'20:56:47.927';-50;-33.4
'20:56:47.976';-48;-29.16
'20:56:47.976';-47;-21.62
'20:56:47.976';-46;-10.29
'20:56:48.011';-52;1.81
'20:56:48.011';-80;6.47
'20:56:48.044';-150;4.64
'20:56:48.093';-210;-0.19
'20:56:48.093';-242;-4.36
'20:56:48.093';-252;-6.54
'20:56:48.125';-246;-8.77
'20:56:48.158';-229;-8.09
'20:56:48.158';-207;-6.49
'20:56:48.206';-184;-4.73
'20:56:48.206';-162;-3.16
'20:56:48.243';-145;-2.12
'20:56:48.243';-131;-1.48
'20:56:48.277';-119;-0.28
'20:56:48.277';-105;0.64
'20:56:48.324';-91;1.55
'20:56:48.324';-81;2.2
'20:56:48.360';-74;2.65
'20:56:48.360';-74;5.22
'20:56:48.394';-81;10.04
'20:56:48.394';-88;11.37
'20:56:48.427';-93;7.56
'20:56:48.475';-96;5.61
'20:56:48.475';-91;4.23
'20:56:48.475';-87;3.12
'20:56:48.527';-81;2.46
'20:56:48.527';-77;2.88
'20:56:48.561';-72;-4.31
'20:56:48.561';-68;32.08
'20:56:48.595';-66;92.39
'20:56:48.595';-64;44.94
'20:56:48.643';-63;-5.94
'20:56:48.643';-62;-29.96
'20:56:48.677';-61;-30.75
'20:56:48.677';-61;-29.49
'20:56:48.710';-62;-25.62
'20:56:48.710';-62;-18.47
'20:56:48.760';-64;-7
'20:56:48.760';-80;3.66
'20:56:48.794';-139;7.02
'20:56:48.794';-200;3.57
'20:56:48.831';-236;-2.15
'20:56:48.831';-251;-6.13
'20:56:48.868';-249;-7.49
'20:56:48.868';-235;-7.31
'20:56:48.908';-215;-6.93
'20:56:48.908';-192;-5.73
'20:56:48.944';-171;-4.74
'20:56:48.993';-151;-2.93
'20:56:48.993';-135;-0.47
'20:56:48.993';-123;2.19
'20:56:49.044';-112;4.81
'20:56:49.044';-99;6.45
'20:56:49.093';-87;7.36
'20:56:49.093';-80;7.87
'20:56:49.093';-78;7.91
'20:56:49.128';-80;7.71
'20:56:49.175';-84;7.95
'20:56:49.175';-89;9.36
'20:56:49.175';-90;10.71
'20:56:49.210';-90;9.97
'20:56:49.210';-87;8.18
'20:56:49.244';-81;6.6
'20:56:49.293';-75;4.83
'20:56:49.293';-69;3.9
'20:56:49.293';-63;3.33
'20:56:49.327';-58;2.46
'20:56:49.327';-55;-5.15
'20:56:49.361';-54;63.6
'20:56:49.399';-53;106.23
'20:56:49.399';-52;36.55
'20:56:49.443';-54;-16.24
'20:56:49.443';-55;-32.38
'20:56:49.477';-58;-32.11
'20:56:49.477';-59;-29.94
'20:56:49.512';-59;-24.88
'20:56:49.512';-58;-16.42
'20:56:49.544';-61;-5.95
'20:56:49.577';-85;2.67
'20:56:49.577';-151;4.06
'20:56:49.626';-211;0.22
'20:56:49.626';-244;-6.13
'20:56:49.660';-256;-10.74
'20:56:49.660';-250;-10.87
'20:56:49.694';-234;-9.23
'20:56:49.694';-216;-7.15
'20:56:49.727';-193;-4.99
'20:56:49.776';-174;-2.82
'20:56:49.776';-157;-0.69
'20:56:49.776';-141;1.03
'20:56:49.811';-125;2.42
'20:56:49.811';-112;3.27
'20:56:49.858';-100;4.36
'20:56:49.858';-89;5.12
'20:56:49.896';-83;5.88
'20:56:49.896';-82;6.42
'20:56:49.934';-84;6.8
'20:56:49.934';-89;6.84
'20:56:49.974';-92;6.87
'20:56:49.974';-93;7.2
'20:56:50.011';-92;8.43
'20:56:50.011';-89;10.09
'20:56:50.059';-83;10.06
'20:56:50.059';-78;8.08
'20:56:50.094';-72;5.99
'20:56:50.094';-67;4.32
'20:56:50.141';-62;3.21
'20:56:50.141';-56;2.53
'20:56:50.175';-54;2.11
'20:56:50.175';-52;-6.06
'20:56:50.210';-51;46.38
'20:56:50.210';-53;118.48
'20:56:50.243';-53;37.1
'20:56:50.277';-53;-16.11
'20:56:50.277';-55;-34.97
'20:56:50.310';-56;-34.99
'20:56:50.310';-57;-31.6
'20:56:50.360';-57;-26.15
'20:56:50.360';-57;-17.18
'20:56:50.394';-58;-4.85
'20:56:50.394';-75;3.43
'20:56:50.428';-134;6.15
'20:56:50.428';-203;3.29
'20:56:50.465';-243;-1.98
'20:56:50.465';-257;-5.41
'20:56:50.509';-256;-7.04
'20:56:50.509';-240;-7.41
'20:56:50.560';-223;-7.58
'20:56:50.560';-201;-6.97
'20:56:50.606';-178;-6.28
'20:56:50.606';-157;-5.07
'20:56:50.653';-137;-3.75
'20:56:50.653';-121;-2.69
'20:56:50.653';-105;-1.66
'20:56:50.700';-89;-0.93
'20:56:50.700';-76;-0.17
'20:56:50.747';-66;0.38
'20:56:50.747';-63;0.76
'20:56:50.747';-66;1.66
'20:56:50.794';-72;2.44
'20:56:50.794';-76;3.05
'20:56:50.840';-80;3.5
'20:56:50.840';-80;4.47
'20:56:50.887';-77;6.97
'20:56:50.887';-71;9.61
'20:56:50.887';-67;9.38
'20:56:50.933';-62;7.86
'20:56:50.933';-58;7.6
'20:56:50.966';-55;7.7
'20:56:50.966';-53;7.35
'20:56:51.013';-53;7.09
'20:56:51.013';-56;4.19
'20:56:51.060';-60;-5.45
'20:56:51.060';-66;90.37
'20:56:51.106';-71;104.6
'20:56:51.106';-76;41.89
'20:56:51.141';-79;-19.23
'20:56:51.141';-81;-31.28
'20:56:51.175';-80;-29.06
'20:56:51.175';-78;-24.78
'20:56:51.210';-74;-19.2
'20:56:51.210';-74;-11.98
'20:56:51.259';-76;-4.27
'20:56:51.259';-90;0.44
'20:56:51.294';-146;1.23
'20:56:51.294';-208;-2.93
'20:56:51.343';-244;-6.93
'20:56:51.343';-258;-8.79
'20:56:51.377';-253;-9.26
'20:56:51.377';-237;-9.18
'20:56:51.426';-215;-8.19
'20:56:51.426';-190;-6.12
'20:56:51.460';-166;-3.88
'20:56:51.460';-146;-1.12
'20:56:51.496';-130;0.85
'20:56:51.496';-116;3.48
'20:56:51.544';-104;5.62
'20:56:51.544';-92;6.89
'20:56:51.577';-81;7.59
'20:56:51.577';-75;7.71
'20:56:51.610';-76;7.55
'20:56:51.610';-81;7.44
'20:56:51.660';-87;7.71
'20:56:51.660';-91;9.26
'20:56:51.694';-94;10.17
'20:56:51.694';-90;7.87
'20:56:51.743';-85;5.64
'20:56:51.743';-79;3.65
'20:56:51.777';-73;2.35
'20:56:51.777';-68;1.58
'20:56:51.826';-64;1.13
'20:56:51.826';-59;-5.9
'20:56:51.826';-57;14.05
'20:56:51.860';-56;96.71
'20:56:51.909';-54;68.18
'20:56:51.909';-52;15.13
'20:56:51.909';-53;-21.06
'20:56:51.944';-55;-27.55
'20:56:51.944';-55;-26.63
'20:56:51.989';-56;-22.71
'20:56:51.989';-57;-17.06
'20:56:52.026';-60;-8.49
'20:56:52.026';-64;-0.72
'20:56:52.065';-89;3.72
'20:56:52.065';-152;1.84
'20:56:52.125';-211;-2.59
'20:56:52.125';-244;-6
'20:56:52.125';-255;-7.78
'20:56:52.158';-249;-8.63
'20:56:52.193';-231;-8.11
'20:56:52.193';-208;-6.73
'20:56:52.227';-180;-5.06
'20:56:52.227';-156;-2.85
'20:56:52.276';-135;-1.86
'20:56:52.276';-118;-0.66
'20:56:52.310';-103;0.74
'20:56:52.310';-87;2.04
'20:56:52.343';-75;3.24
'20:56:52.393';-65;4.06
'20:56:52.393';-61;4.6
'20:56:52.393';-63;4.94
'20:56:52.427';-68;6.06
'20:56:52.427';-77;7.29
'20:56:52.461';-81;9.65
'20:56:52.509';-85;10.78
'20:56:52.509';-84;8.06
'20:56:52.509';-81;6.93
'20:56:52.548';-76;5.66
'20:56:52.548';-69;4.52
'20:56:52.593';-63;3.47
'20:56:52.593';-59;2.47
'20:56:52.643';-57;-6.31
'20:56:52.643';-55;29.8
'20:56:52.677';-54;105.7
'20:56:52.677';-54;55.03
'20:56:52.710';-54;-3.22
'20:56:52.710';-55;-29.99
'20:56:52.759';-56;-31.56
'20:56:52.759';-58;-28.87
'20:56:52.794';-57;-25.49
'20:56:52.794';-59;-19.2
'20:56:52.843';-61;-8.27
'20:56:52.843';-68;-0.09
'20:56:52.877';-102;2.32
'20:56:52.877';-172;-1
'20:56:52.927';-230;-6.28
'20:56:52.927';-259;-9.09
'20:56:52.927';-263;-9.49
'20:56:52.960';-252;-9.01
'20:56:52.994';-228;-7.93
'20:56:52.994';-199;-6.57
'20:56:53.043';-169;-5.24
'20:56:53.043';-141;-2.79
'20:56:53.076';-117;-0.75
'20:56:53.076';-99;0.23
'20:56:53.126';-82;2.66
'20:56:53.126';-67;4.57
'20:56:53.126';-57;6.49
'20:56:53.161';-48;8.44
'20:56:53.207';-45;8.28
'20:56:53.207';-47;9.02
'20:56:53.207';-55;11.06
'20:56:53.243';-65;15.13
'20:56:53.243';-72;15.08
'20:56:53.293';-77;11.77
'20:56:53.293';-79;8.77
'20:56:53.327';-80;5.2
'20:56:53.327';-76;2.95
'20:56:53.360';-73;2.18
'20:56:53.393';-69;0.51
'20:56:53.393';-67;-9.17
'20:56:53.427';-64;50.2
'20:56:53.427';-63;92.5
'20:56:53.476';-61;48.61
'20:56:53.476';-61;-3.94
'20:56:53.510';-61;-25.47
'20:56:53.510';-61;-28.12
'20:56:53.544';-63;-27.05
'20:56:53.583';-65;-24
'20:56:53.583';-66;-17.09
'20:56:53.583';-69;-7.1
'20:56:53.619';-78;0.2
'20:56:53.660';-115;2.37
'20:56:53.660';-186;-0.44
'20:56:53.693';-242;-4.03
'20:56:53.693';-268;-5.77
'20:56:53.727';-271;-6.99
'20:56:53.727';-260;-6.66
'20:56:53.761';-237;-5.68
'20:56:53.809';-208;-4.42
'20:56:53.809';-179;-2.89
'20:56:53.809';-152;-1.1
'20:56:53.843';-131;0.23
'20:56:53.843';-114;1.42
'20:56:53.876';-98;1.9
'20:56:53.926';-86;2.18
'20:56:53.926';-71;2.59
'20:56:53.926';-63;2.88
'20:56:53.960';-59;3.29
'20:56:54.009';-61;4.18
'20:56:54.009';-69;7.19
'20:56:54.009';-77;9.17
'20:56:54.059';-84;6.66
'20:56:54.059';-88;4.91
'20:56:54.095';-89;3.88
'20:56:54.095';-86;2.66
'20:56:54.128';-82;1.85
'20:56:54.128';-77;1.61
'20:56:54.176';-71;-4.32
'20:56:54.176';-67;8.03
'20:56:54.224';-63;91.5
'20:56:54.224';-60;60.46
'20:56:54.224';-57;7.28
'20:56:54.258';-58;-27.34
'20:56:54.293';-56;-30.31
'20:56:54.293';-56;-29.1
'20:56:54.327';-58;-24.74
'20:56:54.327';-58;-17.6
'20:56:54.360';-61;-5.43
'20:56:54.393';-69;6.95
'20:56:54.393';-103;10.24
'20:56:54.427';-178;7.65
'20:56:54.427';-238;0.48
'20:56:54.460';-268;-7.79
'20:56:54.509';-274;-11.37
'20:56:54.509';-262;-10.71
'20:56:54.509';-239;-9.39
'20:56:54.543';-212;-6.65
'20:56:54.543';-184;-4.53
'20:56:54.592';-160;-3.22
'20:56:54.592';-136;-2.48
'20:56:54.643';-120;-1.47
'20:56:54.643';-106;-0.22
'20:56:54.643';-92;1.58
'20:56:54.681';-77;2.99
'20:56:54.681';-66;3.94
'20:56:54.726';-58;4.54
'20:56:54.726';-54;4.14
'20:56:54.760';-56;3.88
'20:56:54.794';-61;6.35
'20:56:54.794';-66;8.11
'20:56:54.842';-71;4.14
'20:56:54.842';-72;-0.12
'20:56:54.842';-71;-1.44
'20:56:54.877';-66;-0.16
'20:56:54.926';-59;-0.77
'20:56:54.926';-53;-0.84
'20:56:54.926';-49;-3.79
'20:56:54.960';-46;-6.6
'20:56:54.994';-45;53.87
'20:56:54.994';-46;82.54
'20:56:55.043';-50;28.48
'20:56:55.043';-52;-14.98
'20:56:55.043';-55;-25.06
'20:56:55.076';-56;-23.08
'20:56:55.110';-57;-18.91
'20:56:55.110';-58;-12.89
'20:56:55.144';-60;-6.23
'20:56:55.144';-68;-0.14
'20:56:55.179';-96;3.14
'20:56:55.179';-177;3.54
'20:56:55.213';-249;2.02
'20:56:55.259';-284;-0.61
'20:56:55.259';-291;-1.49
'20:56:55.293';-282;-1.34
'20:56:55.293';-260;-1.25
'20:56:55.326';-234;-0.79
'20:56:55.326';-207;-0.03
'20:56:55.376';-179;0.19
'20:56:55.376';-159;0.35
'20:56:55.410';-141;0.98
'20:56:55.410';-128;2.12
'20:56:55.459';-118;3.5
'20:56:55.459';-106;4.45
'20:56:55.493';-96;5.13
'20:56:55.493';-92;5.6
'20:56:55.527';-95;5.92
'20:56:55.527';-101;6.98
'20:56:55.576';-110;8.65
'20:56:55.576';-116;7.89
'20:56:55.610';-117;4.97
'20:56:55.610';-113;2.83
'20:56:55.660';-107;1.44
'20:56:55.660';-96;-0.05
'20:56:55.660';-87;-0.36
'20:56:55.709';-80;-1.58
'20:56:55.709';-74;-11.71
'20:56:55.743';-70;79.41
'20:56:55.743';-66;127.07
'20:56:55.789';-63;35.2
'20:56:55.789';-61;-27.73
'20:56:55.840';-61;-42.89
'20:56:55.840';-59;-40.85
'20:56:55.840';-59;-35.68
'20:56:55.874';-59;-25.87
'20:56:55.907';-62;-8.05
'20:56:55.907';-70;7.47
'20:56:55.942';-105;11.3
'20:56:55.942';-173;4.93
'20:56:55.976';-227;-5.22
'20:56:56.026';-251;-15.42
'20:56:56.026';-256;-18.26
'20:56:56.026';-247;-20.03
'20:56:56.060';-227;-19.63
'20:56:56.093';-200;-17.62
'20:56:56.093';-169;-13.05
'20:56:56.128';-138;-5.52
'20:56:56.128';-109;-0.88
'20:56:56.176';-85;3.08
'20:56:56.176';-67;5.41
'20:56:56.210';-55;6.89
'20:56:56.210';-48;7.65
'20:56:56.243';-46;8.06
'20:56:56.243';-50;8.56
'20:56:56.292';-57;8.66
'20:56:56.292';-67;8.53
'20:56:56.327';-77;9.13
'20:56:56.327';-85;11.19
'20:56:56.360';-89;14.25
'20:56:56.409';-89;13.79
'20:56:56.409';-85;11.2
'20:56:56.409';-80;10.06
'20:56:56.459';-75;9.4
'20:56:56.459';-70;9.29
'20:56:56.494';-65;8.55
'20:56:56.494';-61;5.67
'20:56:56.542';-58;-5.48
'20:56:56.542';-56;87.89
'20:56:56.542';-57;103.43
'20:56:56.577';-59;41.25
'20:56:56.610';-60;-18.39
'20:56:56.610';-64;-33.75
'20:56:56.644';-66;-31.1
'20:56:56.644';-64;-27.6
'20:56:56.692';-63;-20.01
'20:56:56.692';-61;-10.67
'20:56:56.727';-60;-4.9
'20:56:56.727';-70;-0.63
'20:56:56.760';-114;0.17
'20:56:56.796';-180;-2.07
'20:56:56.796';-224;-6.49
'20:56:56.842';-242;-8.06
'20:56:56.842';-238;-8.79
'20:56:56.842';-223;-10.1
'20:56:56.877';-200;-8.23
'20:56:56.926';-176;-7.17
'20:56:56.926';-154;-6.2
'20:56:56.926';-135;-5.29
'20:56:56.976';-119;-4.39
'20:56:56.976';-106;-3.48
'20:56:57.010';-94;-2.57
'20:56:57.010';-82;-1.63
'20:56:57.059';-72;-0.68
'20:56:57.059';-66;0.82
'20:56:57.093';-64;2.04
'20:56:57.093';-67;2.61
'20:56:57.127';-74;3.49
'20:56:57.127';-81;5.17
'20:56:57.176';-85;9
'20:56:57.176';-87;12.24
'20:56:57.211';-85;12.14
'20:56:57.211';-82;9.99
'20:56:57.257';-79;7.26
'20:56:57.257';-74;5.64
'20:56:57.291';-70;4.01
'20:56:57.291';-69;4.01
'20:56:57.342';-66;2.74
'20:56:57.342';-65;-3.26
'20:56:57.342';-64;61.75
'20:56:57.376';-63;94.32
'20:56:57.426';-63;37.7
'20:56:57.426';-64;-11.41
'20:56:57.426';-66;-29.81
'20:56:57.460';-67;-28.49
'20:56:57.460';-69;-23.64
'20:56:57.509';-70;-18.95
'20:56:57.509';-71;-11.64
'20:56:57.543';-72;-4.7
'20:56:57.543';-79;-0.98
'20:56:57.576';-117;0.45
'20:56:57.610';-191;-1.64
'20:56:57.610';-246;-4.38
'20:56:57.659';-271;-5.8
'20:56:57.659';-273;-6.22
'20:56:57.659';-259;-5.88
'20:56:57.693';-235;-5.43
'20:56:57.742';-205;-4.67
'20:56:57.742';-176;-3.83
'20:56:57.742';-149;-2.91
'20:56:57.777';-130;-2.19
'20:56:57.810';-112;-0.93
'20:56:57.810';-97;1.2
'20:56:57.848';-84;3.09
'20:56:57.848';-72;4.76
'20:56:57.893';-64;5.85
'20:56:57.893';-60;7.13
'20:56:57.927';-62;8
'20:56:57.927';-68;8
'20:56:57.960';-75;8
'20:56:57.960';-81;8
'20:56:57.993';-85;8.91
'20:56:58.027';-87;9.32
'20:56:58.027';-86;7.15
'20:56:58.076';-81;4.79
'20:56:58.076';-76;3.14
'20:56:58.110';-70;2.08
'20:56:58.110';-66;1.13
'20:56:58.160';-64;-0.34
'20:56:58.160';-61;-5.99
'20:56:58.160';-60;-1.81
'20:56:58.194';-60;76.82
'20:56:58.240';-62;79.66
'20:56:58.240';-64;36.6
'20:56:58.240';-68;-23.58
'20:56:58.274';-69;-34.42
'20:56:58.310';-71;-32.16
'20:56:58.310';-70;-25.97
'20:56:58.343';-70;-18.17
'20:56:58.343';-71;-9.02
'20:56:58.379';-77;-1.85
'20:56:58.379';-96;2.61
'20:56:58.426';-158;3.31
'20:56:58.426';-229;2.47
'20:56:58.460';-268;2.01
'20:56:58.460';-280;1.22
'20:56:58.509';-274;0.66
'20:56:58.509';-256;0.03
'20:56:58.543';-230;0.71
'20:56:58.543';-201;1.24
'20:56:58.577';-172;1.85
'20:56:58.577';-149;2.32
'20:56:58.626';-129;2.89
'20:56:58.626';-112;3.96
'20:56:58.676';-98;4.94
'20:56:58.676';-85;5.71
'20:56:58.710';-77;6.78
'20:56:58.710';-72;7.36
'20:56:58.743';-72;7.52
'20:56:58.743';-77;7.62
'20:56:58.776';-83;7.68
'20:56:58.826';-87;7.58
'20:56:58.826';-91;7.78
'20:56:58.826';-92;9.07
'20:56:58.859';-89;10.32
'20:56:58.859';-85;8.48
'20:56:58.895';-80;5.9
'20:56:58.895';-74;3.78
'20:56:58.941';-70;2.4
'20:56:58.941';-65;1.27
'20:56:58.976';-60;0.26
'20:56:59.010';-58;-5.05
'20:56:59.010';-58;-16.31
'20:56:59.059';-59;111.76
'20:56:59.059';-62;90.58
'20:56:59.059';-64;21.62
'20:56:59.093';-67;-34.64
'20:56:59.126';-69;-45.35
'20:56:59.126';-72;-41.16
'20:56:59.177';-73;-35.37
'20:56:59.177';-76;-27.85
'20:56:59.225';-76;-17.84
'20:56:59.225';-80;-6.36
'20:56:59.225';-102;-1.67
'20:56:59.274';-169;-0.79
'20:56:59.274';-233;-2.39
'20:56:59.307';-264;-4.01
'20:56:59.307';-272;-5.02
'20:56:59.343';-264;-5.01
'20:56:59.343';-246;-4.54
'20:56:59.392';-220;-3.32
'20:56:59.392';-192;-2.22
'20:56:59.427';-164;-1.36
'20:56:59.427';-140;-1.27
'20:56:59.465';-120;-1.64
'20:56:59.465';-106;-1.51
'20:56:59.507';-94;-0.37
'20:56:59.507';-82;1.06
'20:56:59.543';-72;2.93
'20:56:59.543';-65;4.83
'20:56:59.592';-61;6.89
'20:56:59.592';-62;7.98
'20:56:59.624';-68;8.3
'20:56:59.624';-74;8.23
'20:56:59.674';-79;8.81
'20:56:59.674';-80;10.54
'20:56:59.707';-79;13.72
'20:56:59.707';-76;14.2
'20:56:59.743';-73;11.77
'20:56:59.743';-70;9.75
'20:56:59.776';-69;6.63
'20:56:59.776';-66;4.38
'20:56:59.825';-62;2.69
'20:56:59.825';-60;0.67
'20:56:59.858';-61;-11.77
'20:56:59.858';-62;69.36
'20:56:59.893';-64;105.82
'20:56:59.942';-65;42.04
'20:56:59.942';-66;-15.94
'20:56:59.942';-68;-35.13
'20:56:59.981';-68;-34.3
'20:56:59.981';-69;-31.46
'20:57:00.025';-67;-26.61
'20:57:00.025';-66;-18.23
'20:57:00.058';-66;-6.74
'20:57:00.058';-71;0.05
'20:57:00.093';-100;2.29
'20:57:00.126';-173;1.72
'20:57:00.126';-234;0.48
'20:57:00.160';-263;0.02
'20:57:00.160';-266;0.01
'20:57:00.194';-255;0.22
'20:57:00.226';-234;0.37
'20:57:00.226';-206;0.3
'20:57:00.274';-177;0.56
'20:57:00.274';-152;1.06
'20:57:00.307';-128;2.21
'20:57:00.307';-110;3.48
'20:57:00.343';-96;4.9
'20:57:00.343';-84;6.07
'20:57:00.377';-71;6.91
'20:57:00.377';-64;7.75
'20:57:00.426';-60;8.34
'20:57:00.426';-62;8.5
'20:57:00.460';-68;8.6
'20:57:00.460';-76;8.67
'20:57:00.494';-86;9.5
'20:57:00.543';-92;11.53
'20:57:00.543';-93;11.09
'20:57:00.543';-92;8.36
'20:57:00.592';-89;5.5
'20:57:00.592';-86;3.77
'20:57:00.637';-83;2.06
'20:57:00.637';-79;1
'20:57:00.637';-77;-0.25
'20:57:00.683';-74;-9.89
'20:57:00.683';-73;52.1
'20:57:00.730';-70;103.41
'20:57:00.730';-68;41.34
'20:57:00.776';-67;-15.02
'20:57:00.776';-67;-38.41
'20:57:00.776';-67;-37.33
'20:57:00.823';-67;-34.85
'20:57:00.823';-69;-29.92
'20:57:00.869';-71;-21.86
'20:57:00.869';-72;-12.39
'20:57:00.917';-80;-5.54
'20:57:00.917';-111;-2.98
'20:57:00.917';-185;-2.99
'20:57:00.963';-244;-3.93
'20:57:00.963';-270;-4.52
'20:57:00.998';-271;-4.9
'20:57:00.998';-260;-4.7
'20:57:01.033';-238;-4.16
'20:57:01.033';-208;-3.52
'20:57:01.080';-180;-2.57
'20:57:01.080';-155;-1.74
'20:57:01.127';-131;-0.84
'20:57:01.127';-113;0.37
'20:57:01.173';-98;2.15
'20:57:01.173';-86;3.96
'20:57:01.173';-74;5.62
'20:57:01.209';-66;6.74
'20:57:01.257';-62;7.13
'20:57:01.257';-62;7.86
'20:57:01.257';-69;8.15
'20:57:01.291';-78;8.11
'20:57:01.326';-85;8.27
'20:57:01.326';-91;9.54
'20:57:01.360';-93;10.77
'20:57:01.360';-92;9.54
'20:57:01.393';-88;6.9
'20:57:01.441';-83;4.84
'20:57:01.441';-77;3.46
'20:57:01.441';-72;2.32
'20:57:01.476';-69;1.29
'20:57:01.476';-68;-3.45
'20:57:01.525';-66;-16.26
'20:57:01.525';-65;103.91
'20:57:01.560';-64;101.21
'20:57:01.560';-63;47.71
'20:57:01.599';-63;-23.86
'20:57:01.599';-65;-40.88
'20:57:01.643';-66;-37.36
'20:57:01.643';-68;-32.51
'20:57:01.676';-69;-24.25
'20:57:01.676';-71;-13.84
'20:57:01.725';-73;-5.3
'20:57:01.725';-85;-1.55
'20:57:01.760';-135;-0.79
'20:57:01.760';-211;-2.68
'20:57:01.793';-259;-4.92
'20:57:01.826';-275;-6.42
'20:57:01.826';-273;-6.96
'20:57:01.859';-257;-6.69
'20:57:01.859';-232;-6.29
'20:57:01.909';-202;-5.14
'20:57:01.909';-175;-3.61
'20:57:01.943';-151;-2.29
