Time;Pleth;II
'21:04:27.608';-58;1.64
'21:04:27.608';-90;6.41
'21:04:27.645';-150;5.13
'21:04:27.678';-198;1.91
'21:04:27.678';-230;-0.98
'21:04:27.728';-243;-1.4
'21:04:27.728';-245;-1.28
'21:04:27.728';-235;-1.21
'21:04:27.762';-217;-1.17
'21:04:27.795';-194;-0.28
'21:04:27.795';-174;0.39
'21:04:27.828';-156;0.74
'21:04:27.828';-138;0.79
'21:04:27.877';-124;0.99
'21:04:27.877';-109;1.16
'21:04:27.910';-94;2.03
'21:04:27.910';-81;2.98
'21:04:27.943';-72;4.77
'21:04:27.992';-70;9.42
'21:04:27.992';-75;12.25
'21:04:27.992';-85;8.82
'21:04:28.044';-92;6.74
'21:04:28.044';-97;5.67
'21:04:28.078';-98;4.78
'21:04:28.078';-96;3.66
'21:04:28.112';-90;2.02
'21:04:28.112';-84;-8.91
'21:04:28.160';-77;54.73
'21:04:28.160';-72;96.05
'21:04:28.196';-68;38.5
'21:04:28.196';-65;-13.16
'21:04:28.244';-61;-31.04
'21:04:28.244';-59;-30.28
'21:04:28.278';-56;-26.16
'21:04:28.278';-54;-18.7
'21:04:28.326';-50;-10.11
'21:04:28.326';-49;-1.87
'21:04:28.375';-69;5.07
'21:04:28.375';-125;6.72
'21:04:28.375';-179;3.47
'21:04:28.412';-217;0.71
'21:04:28.412';-237;-2.06
'21:04:28.460';-243;-3.26
'21:04:28.460';-236;-1.79
'21:04:28.496';-221;-0.87
'21:04:28.496';-201;-0.02
'21:04:28.529';-180;0.26
'21:04:28.529';-161;0.67
'21:04:28.577';-143;2.03
'21:04:28.577';-126;3.32
'21:04:28.611';-111;4.35
'21:04:28.611';-96;5.09
'21:04:28.644';-83;5.32
'21:04:28.693';-73;5.91
'21:04:28.693';-69;7.68
'21:04:28.693';-72;9.19
'21:04:28.727';-78;6.71
'21:04:28.727';-85;4.68
'21:04:28.762';-91;3.01
'21:04:28.810';-92;1.28
'21:04:28.810';-90;0.5
'21:04:28.810';-88;-0.24
'21:04:28.848';-83;-8.53
'21:04:28.848';-76;39.91
'21:04:28.880';-71;90.56
'21:04:28.924';-66;41.33
'21:04:28.924';-62;-3.28
'21:04:28.962';-57;-22.4
'21:04:28.962';-53;-24.31
'21:04:29.010';-50;-21.76
'21:04:29.010';-46;-16.78
'21:04:29.010';-42;-9.21
'21:04:29.044';-43;0.31
'21:04:29.078';-62;6.13
'21:04:29.078';-118;7.14
'21:04:29.112';-172;3.17
'21:04:29.112';-212;-3.52
'21:04:29.160';-232;-6.93
'21:04:29.160';-238;-9.28
'21:04:29.195';-232;-8.75
'21:04:29.195';-216;-7.88
'21:04:29.243';-196;-5.9
'21:04:29.243';-174;-4.95
'21:04:29.279';-154;-3.18
'21:04:29.279';-134;-2.16
'21:04:29.329';-116;-0.33
'21:04:29.329';-100;1.4
'21:04:29.329';-85;2.6
'21:04:29.375';-71;3.35
'21:04:29.375';-62;3.81
'21:04:29.426';-58;5.08
'21:04:29.426';-62;8.31
'21:04:29.426';-69;10.43
'21:04:29.462';-76;7.69
'21:04:29.495';-84;4.29
'21:04:29.495';-88;2.48
'21:04:29.528';-86;1.54
'21:04:29.528';-85;1.05
'21:04:29.577';-83;1.04
'21:04:29.577';-76;-4.94
'21:04:29.612';-70;25.03
'21:04:29.612';-65;84.68
'21:04:29.660';-58;46.64
'21:04:29.660';-55;1.63
'21:04:29.695';-52;-24.16
'21:04:29.695';-48;-26.36
'21:04:29.744';-46;-25.18
'21:04:29.744';-44;-21.68
'21:04:29.778';-40;-15.48
'21:04:29.778';-39;-6.05
'21:04:29.811';-49;2.27
'21:04:29.811';-100;3.88
'21:04:29.861';-160;2.22
'21:04:29.861';-204;-1.22
'21:04:29.895';-229;-4.88
'21:04:29.895';-237;-6.69
'21:04:29.929';-234;-6.43
'21:04:29.929';-219;-6.01
'21:04:29.964';-199;-4.76
'21:04:29.964';-178;-3.74
'21:04:30.008';-157;-2.72
'21:04:30.008';-136;-0.89
'21:04:30.044';-119;1.89
'21:04:30.044';-104;3.42
'21:04:30.094';-91;4.31
'21:04:30.094';-77;5.12
'21:04:30.129';-67;5.92
'21:04:30.129';-64;7.78
'21:04:30.162';-69;12.5
'21:04:30.195';-78;16.23
'21:04:30.195';-88;13.44
'21:04:30.244';-95;11.15
'21:04:30.244';-99;8.73
'21:04:30.278';-98;7.28
'21:04:30.278';-96;6.49
'21:04:30.326';-90;6.34
'21:04:30.326';-83;0.05
'21:04:30.326';-77;25.58
'21:04:30.359';-72;99.51
'21:04:30.409';-67;53.63
'21:04:30.409';-65;4.9
'21:04:30.409';-62;-23.1
'21:04:30.445';-59;-26.16
'21:04:30.478';-57;-23.47
'21:04:30.478';-54;-20.17
'21:04:30.528';-53;-13.13
'21:04:30.528';-53;-2.41
'21:04:30.528';-68;5.24
'21:04:30.561';-120;5.68
'21:04:30.609';-175;3.5
'21:04:30.609';-214;-1.2
'21:04:30.609';-234;-6.15
'21:04:30.641';-238;-7.54
'21:04:30.641';-229;-6.95
'21:04:30.674';-212;-6.04
'21:04:30.708';-192;-4.6
'21:04:30.708';-171;-3.22
'21:04:30.743';-153;-1.63
'21:04:30.778';-136;-0.48
'21:04:30.778';-123;0.27
'21:04:30.827';-110;1.29
'21:04:30.827';-96;2.57
'21:04:30.827';-83;3.27
'21:04:30.861';-73;3.99
'21:04:30.895';-71;4.49
'21:04:30.895';-75;5.3
'21:04:30.944';-83;7.85
'21:04:30.944';-90;9.22
'21:04:30.982';-95;7.88
'21:04:30.982';-97;7.6
'21:04:31.029';-95;7.45
'21:04:31.029';-91;7.36
'21:04:31.029';-87;7.11
'21:04:31.073';-80;7.09
'21:04:31.073';-74;2.81
'21:04:31.118';-70;20.04
'21:04:31.118';-66;86.95
'21:04:31.166';-62;47.37
'21:04:31.166';-60;1.48
'21:04:31.166';-56;-25.09
'21:04:31.212';-55;-26.58
'21:04:31.212';-54;-25.34
'21:04:31.259';-53;-22.95
'21:04:31.259';-52;-18.01
'21:04:31.306';-50;-8.68
'21:04:31.306';-64;1.05
'21:04:31.306';-118;3.46
'21:04:31.353';-173;0.95
'21:04:31.353';-212;-4.01
'21:04:31.399';-232;-8.3
'21:04:31.399';-236;-10.06
'21:04:31.399';-229;-9.64
'21:04:31.446';-212;-8.53
'21:04:31.446';-194;-7.5
'21:04:31.494';-174;-7.36
'21:04:31.494';-154;-6.59
'21:04:31.534';-139;-5.74
'21:04:31.534';-125;-4.84
'21:04:31.581';-109;-3.13
'21:04:31.581';-95;-1.91
'21:04:31.581';-83;-0.76
'21:04:31.625';-73;0.04
'21:04:31.625';-69;0.3
'21:04:31.660';-73;0.46
'21:04:31.695';-79;0.57
'21:04:31.695';-86;0.81
'21:04:31.744';-92;2.48
'21:04:31.744';-93;5.1
'21:04:31.744';-93;5.74
'21:04:31.778';-91;4.67
'21:04:31.828';-84;3.63
'21:04:31.828';-78;2.62
'21:04:31.828';-73;1.9
'21:04:31.863';-67;1.67
'21:04:31.910';-62;-3.09
'21:04:31.910';-59;-1
'21:04:31.910';-55;50.58
'21:04:31.943';-52;61.1
'21:04:31.943';-50;21.73
'21:04:31.992';-49;-21.57
'21:04:31.992';-50;-30.3
'21:04:32.027';-49;-28.85
'21:04:32.027';-48;-25.42
'21:04:32.062';-46;-18.66
'21:04:32.062';-45;-7.77
'21:04:32.109';-52;1.35
'21:04:32.109';-94;5.37
'21:04:32.161';-159;5.19
'21:04:32.161';-206;3.07
'21:04:32.196';-233;0.19
'21:04:32.196';-242;-2.63
'21:04:32.243';-239;-3.58
'21:04:32.243';-223;-3.06
'21:04:32.243';-204;-1.93
'21:04:32.278';-183;-1.11
'21:04:32.312';-162;0.25
'21:04:32.312';-146;2.19
'21:04:32.358';-129;4.08
'21:04:32.358';-115;5.75
'21:04:32.392';-102;7.18
'21:04:32.392';-87;8.74
'21:04:32.443';-77;10.12
'21:04:32.443';-75;10.71
'21:04:32.443';-77;11.34
'21:04:32.478';-86;13.01
'21:04:32.529';-93;16.55
'21:04:32.529';-99;16.73
'21:04:32.529';-102;13.89
'21:04:32.561';-99;12.47
'21:04:32.605';-94;10.97
'21:04:32.605';-88;10
'21:04:32.605';-82;9.4
'21:04:32.658';-76;7.19
'21:04:32.658';-70;-3.65
'21:04:32.692';-66;67.52
'21:04:32.692';-62;96.27
'21:04:32.729';-60;40.76
'21:04:32.729';-58;-8.27
'21:04:32.777';-56;-25.94
'21:04:32.777';-55;-25.98
'21:04:32.810';-54;-23.04
'21:04:32.810';-53;-18.85
'21:04:32.844';-53;-11.63
'21:04:32.844';-53;-1.56
'21:04:32.878';-77;4.25
'21:04:32.911';-137;4.66
'21:04:32.911';-190;2.57
'21:04:32.945';-225;0.17
'21:04:32.945';-243;-2.54
'21:04:32.992';-244;-3.9
'21:04:32.992';-234;-3.24
'21:04:33.028';-214;-2.59
'21:04:33.028';-194;-1.91
'21:04:33.061';-172;-1.43
'21:04:33.061';-153;-0.65
'21:04:33.098';-136;-0.03
'21:04:33.131';-122;0.44
'21:04:33.131';-108;0.34
'21:04:33.166';-94;0.28
'21:04:33.166';-81;0.24
'21:04:33.211';-73;0.2
'21:04:33.211';-71;0.18
'21:04:33.261';-75;0.16
'21:04:33.261';-82;0.14
'21:04:33.261';-88;0.51
'21:04:33.309';-92;1.62
'21:04:33.309';-93;2.99
'21:04:33.344';-91;2.75
'21:04:33.344';-86;2.17
'21:04:33.380';-81;1.71
'21:04:33.380';-75;1.15
'21:04:33.426';-71;1.33
'21:04:33.426';-64;1.45
'21:04:33.475';-62;-3.2
'21:04:33.475';-57;12.32
'21:04:33.511';-55;82.7
'21:04:33.511';-52;42.25
'21:04:33.544';-50;-4.51
'21:04:33.544';-50;-29.47
'21:04:33.594';-48;-31.42
'21:04:33.594';-46;-29.74
'21:04:33.628';-44;-25.87
'21:04:33.628';-44;-19.34
'21:04:33.662';-44;-8.72
'21:04:33.662';-57;-0.92
'21:04:33.700';-110;1.94
'21:04:33.700';-172;0.58
'21:04:33.744';-218;-3.02
'21:04:33.744';-243;-6.83
'21:04:33.778';-249;-8.69
'21:04:33.811';-243;-8.81
'21:04:33.811';-227;-8.58
'21:04:33.861';-203;-7.73
'21:04:33.861';-180;-6.1
'21:04:33.861';-159;-4.34
'21:04:33.895';-140;-1.69
'21:04:33.943';-125;1.14
'21:04:33.943';-112;2.66
'21:04:33.943';-97;4.19
'21:04:33.976';-82;4.8
'21:04:34.011';-72;4.86
'21:04:34.011';-68;4.89
'21:04:34.060';-69;4.91
'21:04:34.060';-75;4.29
'21:04:34.060';-83;4.6
'21:04:34.094';-90;5.54
'21:04:34.129';-93;7.12
'21:04:34.129';-92;8.17
'21:04:34.165';-88;7.03
'21:04:34.165';-83;6.19
'21:04:34.202';-77;5.07
'21:04:34.202';-71;4.23
'21:04:34.244';-65;4.43
'21:04:34.244';-59;3.01
'21:04:34.278';-55;-4.19
'21:04:34.327';-51;63.45
'21:04:34.327';-49;87.67
'21:04:34.327';-48;34.2
'21:04:34.375';-48;-14.96
'21:04:34.375';-48;-28.63
'21:04:34.407';-48;-28.2
'21:04:34.407';-49;-24.31
'21:04:34.441';-48;-18.34
'21:04:34.441';-47;-8.97
'21:04:34.478';-49;1.07
'21:04:34.511';-73;5.94
'21:04:34.511';-137;5.97
'21:04:34.544';-194;3.91
'21:04:34.544';-233;1.81
'21:04:34.578';-251;0.43
'21:04:34.611';-252;-0.04
'21:04:34.611';-243;-0.31
'21:04:34.661';-224;0.46
'21:04:34.661';-199;1.53
'21:04:34.697';-175;2.67
'21:04:34.697';-153;3.57
'21:04:34.733';-133;4.21
'21:04:34.733';-117;4.9
'21:04:34.775';-102;6.13
'21:04:34.775';-87;7.16
'21:04:34.808';-75;7.66
'21:04:34.808';-67;7.74
'21:04:34.861';-67;7.79
'21:04:34.861';-72;7.83
'21:04:34.861';-81;7.85
'21:04:34.894';-90;8.13
'21:04:34.942';-95;9.49
'21:04:34.942';-97;10.03
'21:04:34.942';-96;8.54
'21:04:34.992';-91;6.81
'21:04:34.992';-84;5.04
'21:04:35.028';-77;3.4
'21:04:35.028';-69;2.29
'21:04:35.075';-64;0.36
'21:04:35.075';-59;-11.39
'21:04:35.111';-56;55.58
'21:04:35.111';-51;91.13
'21:04:35.160';-50;34.72
'21:04:35.160';-49;-13.53
'21:04:35.194';-49;-32.64
'21:04:35.194';-48;-31.44
'21:04:35.230';-46;-28.47
'21:04:35.230';-46;-23.53
'21:04:35.266';-45;-14.62
'21:04:35.266';-47;-5.59
'21:04:35.311';-65;1.33
'21:04:35.311';-127;3.4
'21:04:35.345';-188;0.61
'21:04:35.345';-230;-2.56
'21:04:35.391';-252;-7.4
'21:04:35.391';-257;-8.64
'21:04:35.425';-247;-7.65
'21:04:35.425';-228;-5.51
'21:04:35.462';-206;-3.59
'21:04:35.462';-183;-2.68
'21:04:35.509';-162;-2.17
'21:04:35.509';-144;-1.6
'21:04:35.544';-127;-0.72
'21:04:35.544';-112;-0.54
'21:04:35.578';-96;-0.22
'21:04:35.610';-83;0.02
'21:04:35.610';-73;0.55
'21:04:35.644';-69;1.21
'21:04:35.644';-71;1.57
'21:04:35.694';-77;2.04
'21:04:35.694';-85;2.22
'21:04:35.728';-91;2.71
'21:04:35.728';-93;4.04
'21:04:35.762';-91;5.71
'21:04:35.762';-87;6.66
'21:04:35.800';-80;5.37
'21:04:35.800';-73;4.39
'21:04:35.844';-66;3.73
'21:04:35.844';-60;3.28
'21:04:35.877';-54;2.99
'21:04:35.877';-50;-0.53
'21:04:35.927';-45;-10.02
'21:04:35.927';-43;74.98
'21:04:35.975';-42;81.3
'21:04:35.975';-43;36.94
'21:04:36.008';-43;-18.08
'21:04:36.008';-45;-33.56
'21:04:36.044';-45;-32.46
'21:04:36.044';-45;-29.55
'21:04:36.093';-44;-24.64
'21:04:36.093';-42;-14.29
'21:04:36.128';-45;-3.28
'21:04:36.128';-69;1.31
'21:04:36.177';-137;1.67
'21:04:36.177';-198;-0.36
'21:04:36.210';-238;-3.46
'21:04:36.210';-255;-5.68
'21:04:36.258';-256;-5.81
'21:04:36.258';-245;-5.86
'21:04:36.294';-226;-5.67
'21:04:36.294';-203;-5.54
'21:04:36.329';-180;-4.75
'21:04:36.329';-158;-3.8
'21:04:36.375';-137;-2.7
'21:04:36.375';-121;-0.76
'21:04:36.408';-103;1.33
'21:04:36.408';-88;3.27
'21:04:36.444';-74;4.57
'21:04:36.444';-65;5.68
'21:04:36.493';-64;6.38
'21:04:36.493';-69;6.82
'21:04:36.528';-79;7.1
'21:04:36.528';-88;7.93
'21:04:36.562';-96;9.99
'21:04:36.562';-100;11.5
'21:04:36.611';-99;10.1
'21:04:36.611';-93;9.13
'21:04:36.643';-87;8.51
'21:04:36.643';-81;7.86
'21:04:36.678';-74;7.4
'21:04:36.678';-69;7.09
'21:04:36.727';-64;1.54
'21:04:36.727';-59;23.74
'21:04:36.776';-56;100.17
'21:04:36.776';-53;53.57
'21:04:36.776';-51;2.24
'21:04:36.811';-50;-24.52
'21:04:36.860';-49;-26.45
'21:04:36.860';-48;-23.27
'21:04:36.860';-46;-18.22
'21:04:36.894';-45;-9.33
'21:04:36.942';-43;0.71
'21:04:36.942';-53;8.24
'21:04:36.942';-100;10.41
'21:04:36.993';-169;8.02
'21:04:36.993';-220;3.95
'21:04:37.028';-250;-0.95
'21:04:37.028';-261;-3.4
'21:04:37.076';-257;-4.07
'21:04:37.076';-242;-3.39
'21:04:37.110';-220;-2.71
'21:04:37.110';-194;-2.01
'21:04:37.143';-169;-0.76
'21:04:37.143';-147;0.8
'21:04:37.177';-126;2.66
'21:04:37.177';-108;4.41
'21:04:37.211';-93;5.61
'21:04:37.260';-77;6.35
'21:04:37.260';-66;6.81
'21:04:37.260';-58;7.1
'21:04:37.294';-58;7.3
'21:04:37.328';-65;7.24
'21:04:37.328';-76;7.2
'21:04:37.362';-86;7.32
'21:04:37.362';-91;8.62
'21:04:37.408';-94;9.53
'21:04:37.408';-91;8.48
'21:04:37.442';-87;6.85
'21:04:37.442';-80;5.14
'21:04:37.475';-72;3.19
'21:04:37.475';-67;1.43
'21:04:37.509';-61;0.27
'21:04:37.560';-58;-8.59
'21:04:37.560';-53;15.72
'21:04:37.560';-49;96.02
'21:04:37.594';-46;44.83
'21:04:37.643';-45;-1.33
'21:04:37.643';-43;-26.42
'21:04:37.643';-42;-31.49
'21:04:37.677';-42;-29.53
'21:04:37.677';-39;-25.86
'21:04:37.711';-37;-18.37
'21:04:37.759';-36;-8.38
'21:04:37.759';-44;0.34
'21:04:37.759';-90;4.91
'21:04:37.795';-165;3.93
'21:04:37.843';-221;-0.97
'21:04:37.843';-253;-5.64
'21:04:37.843';-266;-7.74
'21:04:37.877';-263;-7.85
'21:04:37.877';-248;-7.89
'21:04:37.926';-225;-7.69
'21:04:37.926';-200;-6.74
'21:04:37.960';-174;-5.89
'21:04:37.960';-151;-4.96
'21:04:38.008';-129;-4.47
'21:04:38.008';-112;-3.68
'21:04:38.043';-96;-2.81
'21:04:38.043';-81;-1.64
'21:04:38.093';-67;-0.4
'21:04:38.093';-59;1.11
'21:04:38.128';-57;2.28
'21:04:38.128';-62;3.08
'21:04:38.176';-71;3.33
'21:04:38.176';-81;3.72
'21:04:38.176';-87;5.47
'21:04:38.210';-90;7.84
'21:04:38.260';-89;7.9
'21:04:38.260';-85;7.41
'21:04:38.260';-79;7.08
'21:04:38.295';-73;6.43
'21:04:38.327';-67;5.9
'21:04:38.327';-62;5.5
'21:04:38.361';-56;0.37
'21:04:38.361';-52;7.3
'21:04:38.396';-48;75.54
'21:04:38.396';-46;60.1
'21:04:38.441';-45;16.14
'21:04:38.441';-43;-21.61
'21:04:38.476';-43;-28.5
'21:04:38.476';-42;-27.6
'21:04:38.511';-42;-24.08
'21:04:38.560';-43;-18
'21:04:38.560';-43;-8.31
'21:04:38.560';-47;2.02
'21:04:38.595';-81;5.1
'21:04:38.595';-155;3.13
'21:04:38.643';-214;-0.16
'21:04:38.643';-251;-3.9
'21:04:38.677';-268;-5.72
'21:04:38.677';-267;-5.83
'21:04:38.710';-252;-4.17
'21:04:38.744';-230;-2.88
'21:04:38.744';-205;-0.48
'21:04:38.793';-178;2.16
'21:04:38.793';-154;4.01
'21:04:38.829';-133;5.81
'21:04:38.829';-115;6.93
'21:04:38.877';-99;7.27
'21:04:38.877';-84;7.98
'21:04:38.877';-70;8.73
'21:04:38.909';-62;8.8
'21:04:38.947';-62;9.04
'21:04:38.947';-69;9.03
'21:04:38.995';-79;9.34
'21:04:38.995';-90;10.54
'21:04:39.027';-98;11.94
'21:04:39.027';-100;10.64
'21:04:39.061';-100;8.77
'21:04:39.061';-96;7.24
'21:04:39.094';-89;5.88
'21:04:39.094';-81;5.29
'21:04:39.142';-73;4.67
'21:04:39.142';-67;-2
'21:04:39.176';-62;14.27
'21:04:39.176';-59;98.15
'21:04:39.211';-56;56.58
'21:04:39.244';-54;5.17
'21:04:39.244';-53;-25.82
'21:04:39.293';-52;-31.55
'21:04:39.293';-50;-29.5
'21:04:39.328';-50;-24.89
'21:04:39.328';-48;-17.83
'21:04:39.376';-49;-7.1
'21:04:39.376';-57;2.84
'21:04:39.376';-101;3.56
'21:04:39.425';-172;2.11
'21:04:39.425';-224;-1.49
'21:04:39.458';-256;-5.88
'21:04:39.458';-267;-7.78
'21:04:39.498';-262;-8.26
'21:04:39.498';-245;-7.26
'21:04:39.542';-222;-5.45
'21:04:39.542';-198;-3.71
'21:04:39.577';-175;-1.49
'21:04:39.577';-154;-0.96
'21:04:39.610';-136;-0.39
'21:04:39.643';-119;1.26
'21:04:39.643';-104;2.66
'21:04:39.693';-89;4.29
'21:04:39.693';-76;4.83
'21:04:39.693';-69;5.69
'21:04:39.726';-68;5.25
'21:04:39.775';-75;4.95
'21:04:39.775';-84;5.17
'21:04:39.775';-90;5.89
'21:04:39.810';-93;7.98
'21:04:39.810';-95;8.86
'21:04:39.843';-93;6.69
'21:04:39.877';-89;4.81
'21:04:39.877';-81;3.17
'21:04:39.925';-73;1.77
'21:04:39.925';-66;0.88
'21:04:39.958';-59;0.04
'21:04:39.958';-53;-8.98
'21:04:39.994';-50;47.73
'21:04:39.994';-47;91.03
'21:04:40.031';-45;35.66
'21:04:40.031';-46;-13.32
'21:04:40.076';-46;-33.5
'21:04:40.076';-45;-33.87
'21:04:40.111';-45;-29.99
'21:04:40.156';-44;-23.66
'21:04:40.156';-44;-14.47
'21:04:40.156';-45;-4.75
'21:04:40.191';-59;2.41
'21:04:40.191';-116;4.46
'21:04:40.225';-184;0.33
'21:04:40.258';-232;-4.41
'21:04:40.258';-256;-8.08
'21:04:40.294';-262;-9.42
'21:04:40.294';-255;-8.52
'21:04:40.327';-239;-8.04
'21:04:40.361';-216;-6.96
'21:04:40.361';-192;-5.88
'21:04:40.411';-170;-4.53
'21:04:40.411';-148;-3.22
'21:04:40.443';-130;-1.37
'21:04:40.443';-112;0.38
'21:04:40.491';-97;2.92
'21:04:40.491';-82;4.8
'21:04:40.491';-72;5.94
'21:04:40.528';-66;6.6
'21:04:40.576';-70;6.71
'21:04:40.576';-78;7.23
'21:04:40.576';-88;9.56
'21:04:40.610';-96;12.8
'21:04:40.660';-100;12.88
'21:04:40.660';-100;11.49
'21:04:40.660';-95;9.57
'21:04:40.694';-89;8.07
'21:04:40.694';-84;7.4
'21:04:40.743';-77;7
'21:04:40.743';-72;2.4
'21:04:40.776';-67;1.82
'21:04:40.776';-64;50.84
'21:04:40.824';-60;71.96
'21:04:40.824';-58;24.93
'21:04:40.874';-56;-16.41
'21:04:40.874';-53;-25.23
'21:04:40.874';-52;-23.19
'21:04:40.908';-51;-19.46
'21:04:40.941';-49;-12.46
'21:04:40.941';-48;-2.57
'21:04:40.976';-51;5.62
'21:04:40.976';-87;9.37
'21:04:41.026';-153;8.21
'21:04:41.026';-207;4.73
'21:04:41.062';-240;1.06
'21:04:41.062';-256;-1.61
'21:04:41.099';-255;-2.6
'21:04:41.099';-242;-2.06
'21:04:41.145';-223;-1.76
'21:04:41.145';-201;-1.58
'21:04:41.192';-177;-1.05
'21:04:41.192';-155;-0.84
'21:04:41.192';-135;-0.5
'21:04:41.240';-119;-0.05
'21:04:41.240';-105;0.51
'21:04:41.286';-90;0.99
'21:04:41.286';-79;1.96
'21:04:41.333';-71;3.1
'21:04:41.333';-72;4.08
'21:04:41.333';-77;4.84
'21:04:41.381';-85;5.64
'21:04:41.381';-93;7.97
'21:04:41.427';-98;9.93
'21:04:41.427';-99;8.93
'21:04:41.427';-96;7.41
'21:04:41.473';-90;6.03
'21:04:41.473';-84;4.46
'21:04:41.519';-78;3.68
'21:04:41.519';-72;3.2
'21:04:41.567';-67;-3.83
'21:04:41.567';-62;34.13
'21:04:41.624';-58;98.88
'21:04:41.624';-56;47.11
'21:04:41.624';-53;-1.05
'21:04:41.660';-53;-29.06
'21:04:41.660';-52;-29.8
'21:04:41.695';-50;-28.04
'21:04:41.695';-48;-24.52
'21:04:41.728';-46;-17.49
'21:04:41.760';-46;-7.68
'21:04:41.760';-59;1.15
'21:04:41.810';-114;2.85
'21:04:41.810';-178;1.18
'21:04:41.810';-222;-2.64
'21:04:41.844';-245;-6.25
'21:04:41.892';-252;-7.91
'21:04:41.892';-245;-7.94
'21:04:41.892';-229;-7.68
'21:04:41.928';-210;-7.06
'21:04:41.961';-187;-5.45
'21:04:41.961';-165;-4.49
'21:04:42.008';-145;-2.72
'21:04:42.008';-129;-1.56
'21:04:42.043';-114;-0.5
'21:04:42.043';-101;0.22
'21:04:42.077';-89;1.75
'21:04:42.077';-79;3.3
'21:04:42.112';-74;3.83
'21:04:42.112';-74;4.14
'21:04:42.149';-80;3.88
'21:04:42.194';-86;4.31
'21:04:42.194';-93;6.23
'21:04:42.194';-95;8.13
'21:04:42.228';-94;7.13
'21:04:42.276';-90;5.31
'21:04:42.276';-85;3.92
'21:04:42.276';-79;3
'21:04:42.310';-72;2.42
'21:04:42.310';-66;2.05
'21:04:42.344';-63;-3.65
'21:04:42.394';-58;-0.7
'21:04:42.394';-53;58.67
'21:04:42.394';-53;55.5
'21:04:42.440';-51;24.36
'21:04:42.440';-49;-17.54
'21:04:42.475';-50;-27.91
'21:04:42.475';-50;-27.32
'21:04:42.510';-49;-23.86
'21:04:42.510';-48;-17.87
'21:04:42.560';-48;-8.29
'21:04:42.560';-54;0.8
'21:04:42.609';-93;4.52
'21:04:42.609';-160;1.8
'21:04:42.609';-210;-2.88
'21:04:42.642';-238;-6.26
'21:04:42.693';-248;-7.49
'21:04:42.693';-243;-6.95
'21:04:42.693';-230;-5.49
'21:04:42.727';-210;-4.42
'21:04:42.761';-185;-2.26
'21:04:42.761';-163;-0.48
'21:04:42.808';-144;2.06
'21:04:42.808';-128;3.9
'21:04:42.808';-111;5.72
'21:04:42.843';-99;6.87
'21:04:42.878';-85;6.91
'21:04:42.878';-74;7.42
'21:04:42.926';-69;8.01
'21:04:42.926';-70;8.01
'21:04:42.961';-76;8.55
'21:04:42.961';-85;10.36
'21:04:42.994';-94;12.97
'21:04:42.994';-99;11.94
'21:04:43.043';-101;9.47
'21:04:43.043';-99;6.8
'21:04:43.077';-94;4.95
'21:04:43.077';-88;3.88
'21:04:43.127';-83;3.28
'21:04:43.127';-77;-3.13
'21:04:43.161';-72;-5.46
'21:04:43.161';-68;59.56
'21:04:43.196';-66;72.18
'21:04:43.196';-63;26.42
'21:04:43.242';-61;-19.3
'21:04:43.242';-60;-29.18
'21:04:43.276';-58;-28.42
'21:04:43.276';-57;-24.05
'21:04:43.326';-56;-17.57
'21:04:43.326';-54;-7.28
'21:04:43.361';-58;2.02
'21:04:43.361';-93;5.64
'21:04:43.410';-156;2.87
'21:04:43.410';-203;-0.99
'21:04:43.457';-231;-4.15
'21:04:43.457';-239;-4.95
'21:04:43.457';-236;-4.63
'21:04:43.491';-224;-3.65
'21:04:43.491';-206;-2.39
'21:04:43.526';-186;-0.3
'21:04:43.560';-166;2.11
'21:04:43.560';-149;4.25
'21:04:43.594';-136;5.26
'21:04:43.594';-123;5.81
'21:04:43.643';-110;6.13
'21:04:43.643';-96;6.57
'21:04:43.677';-85;6.88
'21:04:43.677';-79;6.9
'21:04:43.715';-79;6.92
'21:04:43.715';-86;6.93
'21:04:43.761';-93;7.07
'21:04:43.761';-100;7.8
'21:04:43.808';-102;8.16
'21:04:43.808';-102;6.97
'21:04:43.808';-98;5.86
'21:04:43.844';-94;5.14
'21:04:43.892';-89;4.14
'21:04:43.892';-81;3.33
'21:04:43.892';-77;1.49
'21:04:43.927';-72;-8.38
'21:04:43.927';-68;61.13
'21:04:43.972';-65;91.02
'21:04:43.972';-63;33.78
'21:04:44.008';-61;-16.31
'21:04:44.040';-58;-29.72
'21:04:44.040';-56;-28.54
'21:04:44.075';-55;-24.73
'21:04:44.075';-54;-18.97
'21:04:44.109';-53;-9.86
'21:04:44.109';-56;1.2
'21:04:44.160';-81;7.99
'21:04:44.160';-141;8.56
'21:04:44.195';-193;5.27
'21:04:44.195';-225;-0.67
'21:04:44.228';-241;-5.36
'21:04:44.228';-243;-7.15
'21:04:44.262';-233;-7.49
'21:04:44.310';-219;-7.65
'21:04:44.310';-198;-7.73
'21:04:44.310';-177;-7.39
'21:04:44.344';-160;-6.74
'21:04:44.377';-142;-5.98
'21:04:44.377';-129;-4.68
'21:04:44.411';-115;-3.47
'21:04:44.411';-102;-2.24
'21:04:44.444';-89;-0.46
'21:04:44.491';-82;0.95
'21:04:44.491';-79;1.91
'21:04:44.491';-83;2.51
'21:04:44.524';-89;2.9
'21:04:44.560';-96;3.15
'21:04:44.560';-98;4.34
'21:04:44.594';-99;7.18
'21:04:44.594';-98;8.85
'21:04:44.641';-92;7.21
