Time;Pleth;II
hh:mm:ss.000';mV';mV'
'00:27:06.400';-185;0.81
'00:27:06.400';-170;3.38
'00:27:06.400';-155;1.93
'00:27:06.500';-142;1.22
'00:27:06.500';-132;1.46
'00:27:06.500';-119;2.09
'00:27:06.600';-111;4.9
'00:27:06.600';-103;37.66
'00:27:06.600';-96;49.68
'00:27:06.600';-89;9.99
'00:27:06.600';-83;-32.77
'00:27:06.600';-78;-25.44
'00:27:06.700';-71;-21.51
'00:27:06.700';-67;-15.24
'00:27:06.700';-65;-8.22
'00:27:06.700';-60;-3.68
'00:27:06.800';-56;0.17
'00:27:06.800';-54;4.32
'00:27:06.800';-56;3.23
'00:27:06.800';-66;3.51
'00:27:06.800';-83;5.07
'00:27:06.800';-105;7.79
'00:27:06.900';-125;9.69
'00:27:06.900';-144;8.02
'00:27:06.900';-161;5.25
'00:27:06.900';-174;3.24
'00:27:06.900';-182;1.31
'00:27:06.900';-187;0.48
'00:27:07.000';-187;0.02
'00:27:07.000';-182;2.36
'00:27:07.000';-173;5.88
'00:27:07.000';-160;7.55
'00:27:07.100';-145;4.8
'00:27:07.100';-131;-0.19
'00:27:07.100';-119;-1.51
'00:27:07.100';-109;31.03
'00:27:07.100';-103;38.06
'00:27:07.100';-97;15.9
'00:27:07.200';-93;-37.15
'00:27:07.200';-89;-36.16
'00:27:07.200';-83;-35.59
'00:27:07.200';-79;-34.33
'00:27:07.300';-73;-30.33
'00:27:07.300';-68;-23.05
'00:27:07.300';-64;-14.47
'00:27:07.300';-61;-9.54
'00:27:07.300';-61;-8.23
'00:27:07.300';-69;-8.92
'00:27:07.400';-84;-8.95
'00:27:07.400';-104;-7.51
'00:27:07.400';-122;-6.81
'00:27:07.500';-139;-6.6
'00:27:07.500';-151;-7.12
'00:27:07.500';-161;-7.31
'00:27:07.500';-168;-7.25
'00:27:07.500';-171;-7.21
'00:27:07.500';-169;-5.75
'00:27:07.600';-161;-1.11
'00:27:07.600';-150;6.28
'00:27:07.600';-137;12.54
'00:27:07.600';-123;13.86
'00:27:07.600';-111;10.71
'00:27:07.600';-101;8.33
'00:27:07.700';-93;10.57
'00:27:07.700';-89;13.8
'00:27:07.700';-83;13.06
'00:27:07.700';-78;10.41
'00:27:07.700';-76;10.63
'00:27:07.800';-73;9.89
'00:27:07.800';-69;15.44
'00:27:07.800';-67;64.3
'00:27:07.900';-63;61.52
'00:27:07.900';-60;7.36
'00:27:07.900';-57;-34.04
'00:27:07.900';-54;-27.34
'00:27:07.900';-53;-25.33
'00:27:07.900';-52;-25.19
'00:27:08.000';-50;-24.18
'00:27:08.000';-49;-20.02
'00:27:08.000';-49;-15.45
'00:27:08.000';-55;-15.7
'00:27:08.100';-70;-15.14
'00:27:08.100';-91;-11.21
'00:27:08.100';-118;-2.68
'00:27:08.100';-145;6.04
'00:27:08.100';-165;9.55
'00:27:08.100';-184;9.28
'00:27:08.200';-200;8.17
'00:27:08.200';-212;4.71
'00:27:08.200';-216;2.45
'00:27:08.200';-216;2.28
'00:27:08.200';-213;4.49
'00:27:08.300';-205;8.7
'00:27:08.300';-192;15.72
'00:27:08.300';-175;18.53
'00:27:08.300';-160;17.84
'00:27:08.400';-147;17.56
'00:27:08.400';-135;16.6
'00:27:08.400';-125;15.63
'00:27:08.400';-117;14.66
'00:27:08.400';-108;14.22
'00:27:08.400';-101;17.73
'00:27:08.500';-92;54.12
'00:27:08.500';-86;47.62
'00:27:08.500';-80;-4.83
'00:27:08.500';-74;-31.44
'00:27:08.500';-70;-20.98
'00:27:08.500';-66;-15.82
'00:27:08.600';-63;-13.77
'00:27:08.600';-59;-10.46
'00:27:08.600';-57;-4.66
'00:27:08.600';-56;0.2
'00:27:08.700';-56;3.08
'00:27:08.700';-65;4.37
'00:27:08.700';-82;9.31
'00:27:08.700';-103;16.09
'00:27:08.700';-127;22.96
'00:27:08.700';-148;24.63
'00:27:08.800';-165;21.86
'00:27:08.800';-177;16.59
'00:27:08.800';-186;9.53
'00:27:08.800';-191;4.35
'00:27:08.900';-192;2.11
'00:27:08.900';-189;3.76
'00:27:08.900';-182;10.16
'00:27:08.900';-171;15.11
'00:27:09.000';-157;14.55
'00:27:09.000';-143;14.71
'00:27:09.000';-130;13.71
'00:27:09.000';-118;12.43
'00:27:09.000';-107;7.74
'00:27:09.000';-100;0.98
'00:27:09.100';-95;-3.74
'00:27:09.100';-89;-7.86
'00:27:09.100';-83;-8.4
'00:27:09.100';-78;-5.84
'00:27:09.100';-72;-4.77
'00:27:09.100';-67;-2.56
'00:27:09.200';-64;-1.3
'00:27:09.200';-61;0.09
'00:27:09.200';-57;2.59
'00:27:09.200';-52;31.69
'00:27:09.300';-49;55.67
'00:27:09.300';-49;1.97
'00:27:09.300';-46;-38.41
'00:27:09.300';-46;-28.1
'00:27:09.300';-46;-22.83
'00:27:09.400';-45;-17.52
'00:27:09.400';-45;-14.14
'00:27:09.400';-45;-9.93
'00:27:09.400';-46;-5.28
'00:27:09.400';-51;-2.73
'00:27:09.400';-65;-2.84
'00:27:09.500';-87;-0.77
'00:27:09.500';-113;4.23
'00:27:09.500';-140;10.97
'00:27:09.500';-163;15.76
'00:27:09.600';-183;16.38
'00:27:09.600';-200;14.8
'00:27:09.600';-210;11.79
'00:27:09.600';-220;7.18
'00:27:09.600';-224;2.04
'00:27:09.600';-223;-0.45
'00:27:09.700';-219;-1.54
'00:27:09.700';-209;-0.3
'00:27:09.700';-195;1.4
'00:27:09.700';-180;3.24
'00:27:09.800';-162;4.18
'00:27:09.800';-148;2.91
'00:27:09.800';-134;0.24
'00:27:09.800';-123;-1.66
'00:27:09.800';-114;28.8
'00:27:09.800';-106;33.59
'00:27:09.900';-100;4.35
'00:27:09.900';-96;-29.32
'00:27:09.900';-89;-23.42
'00:27:10.000';-82;-13.86
'00:27:10.000';-78;-7.88
'00:27:10.000';-71;-4.12
'00:27:10.000';-66;-1.67
'00:27:10.000';-61;2.4
'00:27:10.000';-56;6.29
'00:27:10.000';-58;7.53
'00:27:10.100';-70;8.44
'00:27:10.100';-89;8.61
'00:27:10.100';-110;10.7
'00:27:10.100';-128;11.74
'00:27:10.200';-145;10.93
'00:27:10.200';-160;9.59
'00:27:10.200';-167;8.84
'00:27:10.200';-171;7.28
'00:27:10.200';-172;5.71
'00:27:10.200';-170;5.8
'00:27:10.300';-166;7.31
'00:27:10.300';-156;9.2
'00:27:10.300';-143;9.14
'00:27:10.300';-128;7.13
'00:27:10.400';-116;2.77
'00:27:10.400';-107;-1.83
'00:27:10.400';-98;-5.67
'00:27:10.400';-91;-5.82
'00:27:10.400';-84;-6.85
'00:27:10.400';-79;-5.7
'00:27:10.500';-73;-3.74
'00:27:10.500';-68;-3.17
'00:27:10.500';-63;-4.24
'00:27:10.500';-59;-4.73
'00:27:10.600';-55;-4.55
'00:27:10.600';-52;-4.85
'00:27:10.600';-49;-5.46
'00:27:10.600';-47;-4.96
'00:27:10.700';-46;-5.77
'00:27:10.700';-44;-6.49
'00:27:10.700';-43;-5.7
'00:27:10.700';-42;-4.6
'00:27:10.700';-41;-2.92
'00:27:10.700';-40;1.53
'00:27:10.700';-40;39.64
'00:27:10.800';-42;64.2
'00:27:10.800';-42;15.05
'00:27:10.800';-41;-41.11
'00:27:10.800';-41;-28.89
'00:27:10.900';-41;-24.23
'00:27:10.900';-40;-23.57
'00:27:10.900';-41;-19.61
'00:27:10.900';-41;-14.56
'00:27:10.900';-43;-7.99
'00:27:10.900';-48;-8.53
'00:27:11.000';-61;-7.96
'00:27:11.000';-84;-4.69
'00:27:11.000';-112;-1.34
'00:27:11.000';-139;5.92
'00:27:11.100';-165;16.63
'00:27:11.100';-189;18.71
'00:27:11.100';-208;14.78
'00:27:11.100';-221;11.21
'00:27:11.100';-230;7.98
'00:27:11.200';-232;3.63
'00:27:11.200';-231;2.87
'00:27:11.200';-226;4.67
'00:27:11.200';-217;10.34
'00:27:11.300';-204;17.34
'00:27:11.300';-189;18.24
'00:27:11.300';-175;16.6
'00:27:11.300';-160;9.99
'00:27:11.300';-147;7.98
'00:27:11.300';-136;43.55
'00:27:11.400';-126;39.92
'00:27:11.400';-116;-5.19
'00:27:11.400';-108;-53.44
'00:27:11.400';-101;-48.82
'00:27:11.400';-95;-46.65
'00:27:11.500';-90;-45.93
'00:27:11.500';-85;-43.92
'00:27:11.500';-80;-38.69
'00:27:11.500';-75;-29.51
'00:27:11.500';-72;-18.19
'00:27:11.500';-72;-1.65
'00:27:11.600';-76;12.02
'00:27:11.600';-91;22.78
'00:27:11.600';-108;28.65
'00:27:11.600';-127;28.84
'00:27:11.600';-142;25.27
'00:27:11.700';-154;17.62
'00:27:11.700';-165;12.95
'00:27:11.700';-171;10.46
'00:27:11.700';-174;9.84
'00:27:11.800';-171;9.89
'00:27:11.800';-165;13.18
'00:27:11.800';-152;18.62
'00:27:11.800';-138;25
'00:27:11.800';-125;30.8
'00:27:11.800';-116;32.48
'00:27:11.900';-107;33.51
'00:27:11.900';-102;32.32
'00:27:11.900';-96;28.45
'00:27:11.900';-91;21.26
'00:27:12.000';-86;15.81
'00:27:12.000';-82;12.8
'00:27:12.000';-77;11.09
'00:27:12.000';-72;9.52
'00:27:12.000';-68;8.64
'00:27:12.000';-66;13.02
'00:27:12.100';-63;56.5
'00:27:12.100';-60;51.13
'00:27:12.100';-58;1.42
'00:27:12.100';-56;-26.05
'00:27:12.200';-54;-16.62
'00:27:12.200';-53;-14.96
'00:27:12.200';-51;-13.65
'00:27:12.200';-50;-10.85
'00:27:12.200';-50;-6.6
'00:27:12.200';-51;-3.18
'00:27:12.300';-58;-1.78
'00:27:12.300';-75;-1.12
'00:27:12.300';-98;0.12
'00:27:12.300';-124;2.48
'00:27:12.400';-151;5.1
'00:27:12.400';-176;4.68
'00:27:12.400';-195;2.11
'00:27:12.400';-210;-0.78
'00:27:12.400';-221;-1.26
'00:27:12.400';-228;-2.71
'00:27:12.500';-231;-2.8
'00:27:12.500';-228;-5.27
'00:27:12.500';-219;-5.84
'00:27:12.500';-206;-5.05
'00:27:12.600';-191;-2.4
'00:27:12.600';-174;0.84
'00:27:12.600';-159;3.72
'00:27:12.600';-144;4.65
'00:27:12.600';-132;4.43
'00:27:12.600';-122;3.27
'00:27:12.700';-115;2.1
'00:27:12.700';-107;9.67
'00:27:12.700';-100;61.8
'00:27:12.700';-92;46.65
'00:27:12.700';-87;-16.37
'00:27:12.800';-81;-18.67
'00:27:12.800';-75;-16.74
'00:27:12.800';-68;-11.84
'00:27:12.800';-62;-7.15
'00:27:12.800';-58;-1.74
'00:27:12.900';-53;5.73
'00:27:12.900';-50;9.22
'00:27:12.900';-53;9.11
'00:27:12.900';-62;9.08
'00:27:13.000';-80;9.8
'00:27:13.000';-104;11.07
'00:27:13.000';-126;10.78
'00:27:13.000';-146;9.68
'00:27:13.000';-164;6.97
'00:27:13.100';-177;3.54
'00:27:13.100';-187;-0.75
'00:27:13.100';-193;-3.6
'00:27:13.100';-194;-4.62
'00:27:13.100';-191;-7.17
'00:27:13.200';-183;-8.61
'00:27:13.200';-170;-8.74
'00:27:13.200';-156;-7.5
'00:27:13.200';-140;-7.64
'00:27:13.200';-126;-8.4
'00:27:13.200';-113;-9.47
'00:27:13.300';-105;-9.6
'00:27:13.300';-100;-8
'00:27:13.300';-93;-3.95
'00:27:13.300';-88;27.9
'00:27:13.300';-81;63.17
'00:27:13.400';-76;27.32
'00:27:13.400';-70;-51.97
'00:27:13.400';-65;-51.1
'00:27:13.400';-61;-45.59
'00:27:13.500';-57;-40.69
'00:27:13.500';-53;-34.34
'00:27:13.500';-49;-26.18
'00:27:13.500';-44;-16.32
'00:27:13.600';-43;-9.42
'00:27:13.600';-48;-8.62
'00:27:13.600';-62;-7.2
'00:27:13.600';-85;-4.34
'00:27:13.600';-109;0.44
'00:27:13.600';-133;3.49
'00:27:13.700';-154;1.97
'00:27:13.700';-171;-1.71
'00:27:13.700';-182;-11.6
'00:27:13.700';-190;-21.21
'00:27:13.700';-195;-24.72
'00:27:13.700';-195;-23.88
'00:27:13.800';-190;-15.54
'00:27:13.800';-181;0.57
'00:27:13.800';-167;9.06
'00:27:13.800';-151;14.47
'00:27:13.900';-135;15.82
'00:27:13.900';-124;10.68
'00:27:13.900';-116;10.36
'00:27:13.900';-110;9.56
'00:27:13.900';-103;11.16
'00:27:13.900';-94;13.92
'00:27:14.000';-88;13.95
'00:27:14.000';-83;11.52
'00:27:14.000';-76;3.52
'00:27:14.000';-72;-3.68
'00:27:14.100';-67;-4.41
'00:27:14.100';-62;-3.87
'00:27:14.100';-58;-3.6
'00:27:14.100';-54;-2.2
'00:27:14.100';-51;-0.75
'00:27:14.100';-49;0.97
'00:27:14.200';-46;5.14
'00:27:14.200';-45;12.72
'00:27:14.200';-45;18.29
'00:27:14.200';-42;21.8
'00:27:14.300';-41;38.69
'00:27:14.300';-39;99.7
'00:27:14.300';-39;54.64
'00:27:14.300';-40;-32.75
'00:27:14.300';-39;-14.87
'00:27:14.300';-38;-3.3
'00:27:14.400';-39;3.43
'00:27:14.400';-41;5.47
'00:27:14.400';-41;8.75
'00:27:14.400';-44;11.46
'00:27:14.500';-47;13.34
'00:27:14.500';-60;13.21
'00:27:14.500';-81;13.43
'00:27:14.500';-107;14.95
'00:27:14.500';-137;18.57
'00:27:14.600';-164;28.1
'00:27:14.600';-187;30.91
'00:27:14.600';-207;32.79
'00:27:14.600';-221;32.09
'00:27:14.600';-231;30.47
'00:27:14.600';-237;28.7
'00:27:14.700';-242;25.47
'00:27:14.700';-240;19.73
'00:27:14.700';-232;16.91
'00:27:14.700';-218;18.26
'00:27:14.700';-201;18.53
'00:27:14.800';-183;17.54
'00:27:14.800';-168;11.06
'00:27:14.800';-156;-2.89
'00:27:14.800';-144;-14.7
'00:27:14.900';-135;-21.37
'00:27:14.900';-126;-23.43
'00:27:14.900';-117;-20.62
'00:27:14.900';-107;-16.19
'00:27:14.900';-98;-11.94
'00:27:14.900';-92;-11.97
'00:27:15.000';-86;-13.58
'00:27:15.000';-79;-14.04
'00:27:15.000';-74;-12.95
'00:27:15.000';-70;-10.48
'00:27:15.100';-66;-6.54
'00:27:15.100';-61;-3.77
'00:27:15.100';-59;-1.8
'00:27:15.100';-55;-1.88
'00:27:15.200';-50;-1.63
'00:27:15.200';-48;-1.72
'00:27:15.200';-48;-1.77
'00:27:15.200';-46;-2.31
'00:27:15.200';-45;-3.16
'00:27:15.200';-44;6.73
'00:27:15.300';-43;53.74
'00:27:15.300';-43;17.84
'00:27:15.300';-44;-38.32
'00:27:15.300';-44;-24.2
'00:27:15.400';-45;-17.81
'00:27:15.400';-44;-12.2
'00:27:15.400';-43;-6.78
'00:27:15.400';-45;-0.69
'00:27:15.400';-45;7.1
'00:27:15.400';-47;8.74
'00:27:15.500';-56;5.89
'00:27:15.500';-73;4.28
'00:27:15.500';-98;3.45
'00:27:15.500';-125;7.03
'00:27:15.500';-151;8.22
'00:27:15.500';-173;7.8
'00:27:15.600';-192;8.96
'00:27:15.600';-207;8.97
'00:27:15.600';-220;7.21
'00:27:15.600';-227;5.16
'00:27:15.700';-230;1.83
'00:27:15.700';-228;0.7
'00:27:15.700';-224;1.82
'00:27:15.700';-213;5.29
'00:27:15.700';-199;8.35
'00:27:15.700';-183;9.85
'00:27:15.800';-168;11.35
'00:27:15.800';-155;11.23
'00:27:15.800';-142;12.47
'00:27:15.800';-131;10.68
'00:27:15.900';-124;4.52
'00:27:15.900';-117;-1.99
'00:27:15.900';-108;-5.71
'00:27:15.900';-100;-8.7
'00:27:15.900';-94;-7.52
'00:27:16.000';-88;10.48
'00:27:16.000';-83;73.69
'00:27:16.000';-77;31.96
'00:27:16.000';-70;-46.46
'00:27:16.000';-64;-40.67
'00:27:16.000';-59;-37.89
'00:27:16.100';-55;-33.27
'00:27:16.100';-50;-30.25
'00:27:16.100';-49;-27.51
'00:27:16.100';-43;-19.8
'00:27:16.200';-44;-12.31
'00:27:16.200';-45;-8.19
'00:27:16.200';-55;-6.12
'00:27:16.200';-74;0.52
'00:27:16.200';-96;5.43
'00:27:16.300';-119;5.72
'00:27:16.300';-142;4.43
'00:27:16.300';-162;0.1
'00:27:16.300';-178;-3.39
'00:27:16.300';-190;-5.84
'00:27:16.300';-198;-9.16
'00:27:16.400';-202;-10.36
'00:27:16.400';-202;-8.12
'00:27:16.400';-198;-2.95
'00:27:16.400';-187;3.12
'00:27:16.500';-174;14.98
'00:27:16.500';-159;25.08
'00:27:16.500';-144;26.89
'00:27:16.500';-133;23.38
'00:27:16.500';-123;21.44
'00:27:16.600';-114;44.63
'00:27:16.600';-106;58.78
'00:27:16.600';-99;29.6
'00:27:16.600';-93;-40.52
'00:27:16.600';-85;-42.72
'00:27:16.600';-81;-37.09
'00:27:16.700';-75;-29.75
'00:27:16.700';-71;-20.98
'00:27:16.700';-67;-13.92
'00:27:16.700';-63;-9.45
'00:27:16.800';-59;-4.7
'00:27:16.800';-59;-2.87
'00:27:16.800';-65;-4.13
'00:27:16.800';-79;-3.05
'00:27:16.800';-98;0.72
'00:27:16.800';-118;4.1
'00:27:16.900';-138;5.34
'00:27:16.900';-154;4.15
'00:27:16.900';-165;-0.08
'00:27:16.900';-174;-5.17
'00:27:17.000';-177;-5.57
'00:27:17.000';-177;-2.97
'00:27:17.000';-171;4.17
'00:27:17.000';-161;18.17
'00:27:17.000';-148;23.98
'00:27:17.000';-134;22.88
'00:27:17.100';-122;22.13
'00:27:17.100';-112;18.88
'00:27:17.100';-105;9.89
'00:27:17.100';-100;3.19
'00:27:17.200';-94;2.53
'00:27:17.200';-89;10.35
'00:27:17.200';-83;65.02
'00:27:17.200';-78;56.43
'00:27:17.200';-76;-4.5
'00:27:17.200';-70;-30.18
'00:27:17.300';-66;-26.94
'00:27:17.300';-62;-22.78
'00:27:17.300';-59;-20.47
'00:27:17.300';-55;-19.85
'00:27:17.400';-51;-16.99
'00:27:17.400';-49;-9.41
'00:27:17.400';-52;-2.28
'00:27:17.400';-63;-1.57
'00:27:17.400';-81;-0.58
'00:27:17.400';-104;1.24
'00:27:17.500';-128;4.19
'00:27:17.500';-150;4.89
'00:27:17.500';-169;5.87
'00:27:17.500';-182;6.2
'00:27:17.600';-194;6.88
'00:27:17.600';-200;9.06
'00:27:17.600';-202;12.18
'00:27:17.600';-200;15.57
'00:27:17.600';-193;20.79
'00:27:17.600';-180;27.2
'00:27:17.700';-165;27.09
'00:27:17.700';-151;23.9
'00:27:17.700';-139;19.13
'00:27:17.700';-130;12.52
'00:27:17.800';-121;7.47
'00:27:17.800';-114;6.22
'00:27:17.800';-106;19.33
'00:27:17.800';-99;78.3
'00:27:17.800';-91;39.02
'00:27:17.800';-86;-37.12
'00:27:17.900';-80;-24.5
'00:27:17.900';-73;-20.06
'00:27:17.900';-69;-17.38
'00:27:17.900';-64;-14.1
'00:27:18.000';-59;-11.88
'00:27:18.000';-56;-9.55
'00:27:18.000';-54;-6.63
'00:27:18.000';-58;-3.14
'00:27:18.000';-70;0.78
'00:27:18.100';-89;5.85
'00:27:18.100';-112;8.86
'00:27:18.100';-134;12.45
'00:27:18.100';-157;12.25
'00:27:18.100';-175;9
'00:27:18.100';-187;3.91
'00:27:18.200';-195;0.64
'00:27:18.200';-199;-2.76
'00:27:18.200';-198;-4.62
'00:27:18.200';-195;-5.92
'00:27:18.300';-183;-4.25
'00:27:18.300';-169;-0.13
'00:27:18.300';-154;3.35
'00:27:18.300';-141;4.95
'00:27:18.300';-129;3.85
'00:27:18.300';-118;1.61
'00:27:18.400';-110;-0.38
'00:27:18.400';-104;-1.31
'00:27:18.400';-98;-1.21
'00:27:18.400';-91;-1.4
'00:27:18.400';-85;-1.32
'00:27:18.500';-79;-1.97
'00:27:18.500';-74;-1.98
'00:27:18.500';-68;-1.65
'00:27:18.500';-64;-1.22
'00:27:18.500';-60;-1.7
'00:27:18.600';-55;-2.47
'00:27:18.600';-53;-3.4
'00:27:18.600';-48;-3.77
'00:27:18.600';-47;-4.87
'00:27:18.600';-44;-3.93
'00:27:18.700';-43;-2.44
'00:27:18.700';-42;20.58
'00:27:18.700';-41;63.44
'00:27:18.700';-40;3.06
'00:27:18.700';-39;-37.15
'00:27:18.800';-41;-22.08
'00:27:18.800';-39;-15.72
'00:27:18.800';-40;-12.45
'00:27:18.800';-42;-7.98
'00:27:18.800';-43;-3.67
'00:27:18.900';-43;2.84
'00:27:18.900';-47;8.75
'00:27:18.900';-62;9.94
'00:27:18.900';-86;15.07
'00:27:18.900';-114;27.4
'00:27:19.000';-141;39.76
'00:27:19.000';-164;42.52
'00:27:19.000';-185;42.75
'00:27:19.000';-204;40.49
'00:27:19.100';-219;37.08
'00:27:19.100';-231;30.86
'00:27:19.100';-235;25.34
'00:27:19.100';-233;21.56
'00:27:19.100';-229;13.75
'00:27:19.100';-216;6.1
'00:27:19.200';-201;0.35
'00:27:19.200';-183;-4.64
'00:27:19.200';-166;-13.46
'00:27:19.200';-152;-16.68
'00:27:19.300';-140;-16.36
'00:27:19.300';-129;-17.25
'00:27:19.300';-119;-17.47
'00:27:19.300';-109;-11.77
'00:27:19.300';-99;37.01
'00:27:19.300';-91;32.79
'00:27:19.400';-85;-22.92
'00:27:19.400';-78;-41.9
'00:27:19.400';-73;-34.64
'00:27:19.400';-68;-27.13
'00:27:19.400';-64;-21.32
'00:27:19.500';-59;-19.54
'00:27:19.500';-57;-18.07
'00:27:19.500';-53;-16.6
'00:27:19.500';-52;-14.72
'00:27:19.500';-58;-12.75
'00:27:19.600';-70;-12.49
'00:27:19.600';-89;-10.98
'00:27:19.600';-109;-8.31
'00:27:19.600';-129;-6.03
'00:27:19.600';-145;-4.91
'00:27:19.700';-159;-3.96
'00:27:19.700';-170;-3.38
'00:27:19.700';-177;-2.5
'00:27:19.700';-181;-1.59
'00:27:19.700';-178;2.19
'00:27:19.800';-171;7.95
'00:27:19.800';-160;17.31
'00:27:19.800';-146;25.36
'00:27:19.800';-131;25.73
'00:27:19.800';-117;34.25
'00:27:19.900';-107;87.14
'00:27:19.900';-100;53.72
'00:27:19.900';-94;-28.42
'00:27:19.900';-89;-41.55
'00:27:19.900';-84;-32.91
'00:27:20.000';-81;-25.66
'00:27:20.000';-76;-19.57
'00:27:20.000';-71;-15.47
'00:27:20.000';-67;-9.88
'00:27:20.100';-62;-7.38
'00:27:20.100';-61;-6.79
'00:27:20.100';-64;-4.88
'00:27:20.100';-77;-1.84
'00:27:20.100';-93;2.42
'00:27:20.100';-114;8.08
'00:27:20.200';-130;11.06
'00:27:20.200';-144;8.36
'00:27:20.200';-154;4.04
'00:27:20.200';-160;0.35
'00:27:20.200';-164;-2.07
'00:27:20.300';-163;-3.27
'00:27:20.300';-159;-3.18
'00:27:20.300';-150;-2.34
'00:27:20.300';-139;-0.2
'00:27:20.400';-126;4.03
'00:27:20.400';-114;5.3
'00:27:20.400';-106;4.48
'00:27:20.400';-99;2.2
'00:27:20.400';-92;-1.34
'00:27:20.400';-87;-3.68
'00:27:20.500';-82;-4.59
'00:27:20.500';-80;-4.72
'00:27:20.500';-75;-4.54
'00:27:20.500';-72;-4.21
'00:27:20.500';-70;-3.18
'00:27:20.600';-66;-0.59
'00:27:20.600';-63;29.52
'00:27:20.600';-61;59.13
'00:27:20.600';-60;18.02
'00:27:20.600';-56;-26.01
'00:27:20.700';-54;-12.57
'00:27:20.700';-53;-4.63
'00:27:20.700';-52;-2.47
'00:27:20.700';-51;0.43
'00:27:20.700';-49;7.47
'00:27:20.800';-51;11.99
'00:27:20.800';-57;10.01
'00:27:20.800';-71;7.55
'00:27:20.800';-94;8.13
'00:27:20.800';-121;8.4
'00:27:20.800';-144;9.06
'00:27:20.900';-164;10.5
'00:27:20.900';-183;11.75
'00:27:20.900';-200;12.97
'00:27:21.000';-211;13.56
'00:27:21.000';-218;12.38
'00:27:21.000';-220;9.54
'00:27:21.000';-218;5.4
'00:27:21.000';-212;3.92
'00:27:21.000';-199;9.85
'00:27:21.100';-185;20.7
'00:27:21.100';-169;28.84
'00:27:21.100';-157;30.11
'00:27:21.100';-144;27.56
'00:27:21.100';-134;19.3
'00:27:21.200';-125;8.66
'00:27:21.200';-116;3.31
'00:27:21.200';-108;-0.6
'00:27:21.200';-99;-0.79
'00:27:21.200';-92;0.8
'00:27:21.300';-88;1.53
'00:27:21.300';-82;-0.06
'00:27:21.300';-76;-2.51
'00:27:21.300';-71;-1.61
'00:27:21.300';-67;-0.81
'00:27:21.400';-64;0.26
'00:27:21.400';-59;1.02
'00:27:21.400';-58;0.75
'00:27:21.400';-55;0.36
'00:27:21.400';-54;0.29
'00:27:21.500';-52;2.19
'00:27:21.500';-50;4.56
'00:27:21.500';-48;5.72
'00:27:21.500';-47;6.43
'00:27:21.500';-47;4.65
'00:27:21.600';-47;3.51
'00:27:21.600';-47;16.81
'00:27:21.600';-46;60.92
'00:27:21.600';-47;15.11
'00:27:21.600';-48;-37.32
'00:27:21.700';-48;-25.88
'00:27:21.700';-49;-21.29
'00:27:21.700';-48;-19.02
'00:27:21.700';-48;-17.29
'00:27:21.700';-47;-12.28
'00:27:21.700';-48;-2.34
'00:27:21.800';-52;6.17
'00:27:21.800';-64;7.84
'00:27:21.800';-84;8.34
'00:27:21.800';-110;9.53
'00:27:21.900';-134;9.37
'00:27:21.900';-155;8.54
'00:27:21.900';-176;7.18
'00:27:21.900';-195;5.19
'00:27:21.900';-209;3.84
'00:27:22.000';-220;1.07
'00:27:22.000';-228;-3.05
'00:27:22.000';-229;-6.1
'00:27:22.000';-228;-5.2
'00:27:22.000';-224;0.31
'00:27:22.100';-213;7.24
'00:27:22.100';-199;11.95
'00:27:22.100';-182;9.97
'00:27:22.100';-164;6.68
'00:27:22.200';-154;2.56
'00:27:22.200';-143;-1.79
'00:27:22.200';-135;-5.66
'00:27:22.200';-128;-3.51
'00:27:22.200';-120;-2.5
'00:27:22.200';-114;-3.34
'00:27:22.300';-107;-3.53
'00:27:22.300';-100;-3.88
'00:27:22.300';-92;-3.26
'00:27:22.300';-87;9.84
'00:27:22.400';-81;58.89
'00:27:22.400';-76;34.44
'00:27:22.400';-71;-37.23
'00:27:22.400';-66;-39.69
'00:27:22.400';-62;-38.26
'00:27:22.400';-56;-34.93
'00:27:22.500';-54;-31.57
'00:27:22.500';-51;-27.01
'00:27:22.500';-49;-18.54
'00:27:22.500';-47;-9.14
'00:27:22.500';-51;-4.24
'00:27:22.600';-63;0.58
'00:27:22.600';-80;5.3
'00:27:22.600';-101;11.56
'00:27:22.600';-124;17.6
'00:27:22.600';-144;17.28
'00:27:22.700';-160;15.38
'00:27:22.700';-173;13.11
'00:27:22.700';-183;8.66
'00:27:22.700';-188;1.64
'00:27:22.700';-189;-4.05
'00:27:22.800';-191;-0.88
'00:27:22.800';-186;2.27
'00:27:22.800';-177;6.51
'00:27:22.800';-166;11.36
'00:27:22.900';-154;14.1
'00:27:22.900';-143;13.19
'00:27:22.900';-132;11.75
'00:27:22.900';-122;10.85
'00:27:22.900';-114;9.42
'00:27:23.000';-107;6.55
'00:27:23.000';-101;6.35
'00:27:23.000';-95;4.56
'00:27:23.000';-91;3.12
'00:27:23.000';-85;18.81
'00:27:23.000';-80;67.93
'00:27:23.000';-75;42.56
'00:27:23.100';-70;-32.75
'00:27:23.100';-66;-27.62
'00:27:23.100';-64;-24.34
'00:27:23.100';-60;-21.31
'00:27:23.100';-59;-18.11
'00:27:23.200';-56;-14.18
'00:27:23.200';-55;-9.13
'00:27:23.200';-53;-6.62
'00:27:23.200';-56;-6.78
'00:27:23.300';-66;-7.77
'00:27:23.300';-81;-5.82
'00:27:23.300';-101;-1.32
'00:27:23.300';-122;-0.3
'00:27:23.400';-139;-0.2
'00:27:23.400';-153;-0.15
